X,Y,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9
0.09395973154362416,0.0,1.0,0.0,,0.4697986577181208,2.3758389261744965,,0.4697986577181208,2.3758389261744965,-0.9395973154362416,7.986577181208054
0.10067114093959731,0.0,1.0,0.0,-1.0,0.5033557046979865,2.402684563758389,1.006711409395973,0.5033557046979865,2.402684563758389,-1.006711409395973,8.55704697986577
0.10738255033557047,0.0,1.0,0.0,-1.0,0.5369127516778524,2.4295302013422817,1.0738255033557047,0.5369127516778524,2.4295302013422817,-1.0738255033557047,9.12751677852349
0.11409395973154363,0.0,1.0,0.0,-1.0,0.5704697986577181,2.4563758389261743,1.1409395973154361,0.5704697986577181,2.4563758389261743,-1.1409395973154361,9.697986577181208
0.12080536912751677,0.0,1.0,0.0,-1.0,0.6040268456375839,2.4832214765100673,1.2080536912751678,0.6040268456375839,2.4832214765100673,-1.2080536912751678,10.268456375838925
0.12751677852348994,0.0,1.0,0.0,-1.0,0.6375838926174497,2.51006711409396,1.2751677852348995,0.6375838926174497,2.51006711409396,-1.2751677852348995,10.838926174496645
0.1342281879194631,0.0,1.0,0.0,-1.0,0.6711409395973155,2.5369127516778525,1.342281879194631,0.6711409395973155,2.5369127516778525,-1.342281879194631,11.409395973154362
0.14093959731543623,0.0,1.0,0.0,-1.0,0.7046979865771812,2.563758389261745,1.4093959731543624,0.7046979865771812,2.563758389261745,-1.4093959731543624,11.97986577181208
0.1476510067114094,0.0,1.0,0.0,-1.0,0.738255033557047,2.5906040268456376,1.476510067114094,0.738255033557047,2.5906040268456376,-1.476510067114094,12.5503355704698
0.15436241610738255,0.0,1.0,0.0,-1.0,0.7718120805369127,2.61744966442953,1.5436241610738255,0.7718120805369127,2.61744966442953,-1.5436241610738255,13.120805369127517
0.1610738255033557,0.0,1.0,0.0,-1.0,0.8053691275167785,2.6442953020134228,1.610738255033557,0.8053691275167785,2.6442953020134228,-1.610738255033557,13.691275167785234
0.16778523489932887,0.0,1.0,0.0,-1.0,0.8389261744966443,2.6711409395973154,1.6778523489932886,0.8389261744966443,2.6711409395973154,-1.6778523489932886,14.261744966442954
0.174496644295302,0.0,1.0,0.0,-1.0,0.87248322147651,2.697986577181208,1.74496644295302,0.87248322147651,2.697986577181208,-1.74496644295302,14.832214765100671
0.18120805369127516,0.0,1.0,0.0,-1.0,0.9060402684563758,2.7248322147651005,1.8120805369127515,0.9060402684563758,2.7248322147651005,-1.8120805369127515,15.402684563758388
0.18791946308724833,0.0,1.0,0.0,-1.0,0.9395973154362416,2.751677852348993,1.8791946308724832,0.9395973154362416,2.751677852348993,-1.8791946308724832,15.973154362416109
0.19463087248322147,0.0,1.0,0.0,-1.0,0.9731543624161074,2.778523489932886,1.9463087248322148,0.9731543624161074,2.778523489932886,-1.9463087248322148,16.543624161073826
0.20134228187919462,0.0,1.0,0.0,-1.0,1.006711409395973,2.8053691275167782,2.013422818791946,1.006711409395973,2.8053691275167782,-2.013422818791946,17.11409395973154
0.2080536912751678,0.0,1.0,0.0,-1.0,1.0402684563758389,2.8322147651006713,2.0805369127516777,1.0402684563758389,2.8322147651006713,-2.0805369127516777,17.684563758389263
0.21476510067114093,0.0,1.0,0.0,-1.0,1.0738255033557047,2.859060402684564,2.1476510067114094,1.0738255033557047,2.859060402684564,-2.1476510067114094,18.25503355704698
0.22147651006711408,0.0,1.0,0.0,-1.0,1.1073825503355703,2.8859060402684564,2.2147651006711406,1.1073825503355703,2.8859060402684564,-2.2147651006711406,18.825503355704697
0.22818791946308725,0.0,1.0,0.0,-1.0,1.1409395973154361,2.912751677852349,2.2818791946308723,1.1409395973154361,2.912751677852349,-2.2818791946308723,19.395973154362416
0.2348993288590604,0.0,1.0,0.0,-1.0,1.174496644295302,2.9395973154362416,2.348993288590604,1.174496644295302,2.9395973154362416,-2.348993288590604,19.966442953020135
0.24161073825503354,0.0,1.0,0.0,-1.0,1.2080536912751678,2.966442953020134,2.4161073825503356,1.2080536912751678,2.966442953020134,-2.4161073825503356,20.53691275167785
0.2483221476510067,0.0,1.0,0.0,-1.0,1.2416107382550337,2.9932885906040267,2.4832214765100673,1.2416107382550337,2.9932885906040267,-2.4832214765100673,21.107382550335572
0.2550335570469799,0.0,1.0,0.0,-1.0,1.2751677852348995,3.0201342281879198,2.550335570469799,1.2751677852348995,3.0201342281879198,-2.550335570469799,21.67785234899329
0.26174496644295303,0.0,1.0,0.0,-1.0,1.308724832214765,3.046979865771812,2.61744966442953,1.308724832214765,3.046979865771812,-2.61744966442953,22.248322147651006
0.2684563758389262,0.0,1.0,0.0,-1.0,1.342281879194631,3.073825503355705,2.684563758389262,1.342281879194631,3.073825503355705,-2.684563758389262,22.818791946308725
0.2751677852348993,0.0,1.0,0.0,-1.0,1.3758389261744965,3.100671140939597,2.751677852348993,1.3758389261744965,-12.302013422818792,-2.751677852348993,23.389261744966444
0.28187919463087246,0.0,1.0,0.0,-1.0,1.4093959731543624,3.12751677852349,2.8187919463087248,1.4093959731543624,-12.38255033557047,-2.8187919463087248,23.95973154362416
0.2885906040268456,0.0,1.0,0.0,-1.0,1.442953020134228,3.154362416107382,2.885906040268456,1.442953020134228,-12.463087248322147,-2.885906040268456,24.530201342281877
0.2953020134228188,0.0,1.0,0.0,-1.0,1.476510067114094,3.1812080536912752,2.953020134228188,1.476510067114094,-12.543624161073826,-2.953020134228188,25.1006711409396
0.30201342281879195,0.0,1.0,0.0,-1.0,1.5100671140939599,3.208053691275168,3.0201342281879198,1.5100671140939599,-12.624161073825503,-3.0201342281879198,25.671140939597315
0.3087248322147651,0.0,1.0,0.0,-1.0,1.5436241610738255,3.2348993288590604,3.087248322147651,1.5436241610738255,-12.70469798657718,-3.087248322147651,26.241610738255034
0.31543624161073824,0.0,1.0,0.0,-1.0,1.577181208053691,3.261744966442953,3.154362416107382,1.577181208053691,-12.78523489932886,-3.154362416107382,26.812080536912752
0.3221476510067114,0.0,1.0,0.0,-1.0,1.610738255033557,3.2885906040268456,3.221476510067114,1.610738255033557,-12.865771812080537,-3.221476510067114,27.382550335570468
0.32885906040268453,0.0,1.0,0.0,-1.0,1.6442953020134228,3.315436241610738,3.2885906040268456,1.6442953020134228,-12.946308724832214,-3.2885906040268456,27.953020134228186
0.33557046979865773,0.0,1.0,0.0,-1.0,1.6778523489932886,3.3422818791946307,3.3557046979865772,1.6778523489932886,-13.026845637583893,-3.3557046979865772,28.52348993288591
0.3422818791946309,0.0,1.0,0.0,-1.0,1.7114093959731544,3.3691275167785237,3.422818791946309,1.7114093959731544,-13.10738255033557,-3.422818791946309,29.093959731543624
0.348993288590604,0.0,1.0,0.0,-1.0,1.74496644295302,3.395973154362416,3.48993288590604,1.74496644295302,-13.187919463087248,-3.48993288590604,29.664429530201343
0.35570469798657717,0.0,1.0,0.0,-1.0,1.778523489932886,3.422818791946309,3.557046979865772,1.778523489932886,-13.268456375838927,-3.557046979865772,30.234899328859058
0.3624161073825503,0.0,1.0,0.0,-1.0,1.8120805369127515,3.449664429530201,3.624161073825503,1.8120805369127515,-13.348993288590604,-3.624161073825503,30.805369127516776
0.36912751677852346,0.0,1.0,0.0,-1.0,1.8456375838926173,3.476510067114094,3.6912751677852347,1.8456375838926173,-13.429530201342281,-3.6912751677852347,31.375838926174495
0.37583892617449666,0.0,1.0,0.0,-1.0,1.8791946308724832,3.5033557046979866,3.7583892617449663,1.8791946308724832,-13.51006711409396,-3.7583892617449663,31.946308724832218
0.3825503355704698,0.0,1.0,0.0,-1.0,1.912751677852349,3.530201342281879,3.825503355704698,1.912751677852349,-13.590604026845638,-3.825503355704698,32.51677852348993
0.38926174496644295,0.0,1.0,0.0,-1.0,1.9463087248322148,3.557046979865772,3.8926174496644297,1.9463087248322148,-13.671140939597315,-3.8926174496644297,33.08724832214765
0.3959731543624161,0.0,1.0,0.0,-1.0,1.9798657718120805,3.5838926174496644,3.959731543624161,1.9798657718120805,-13.751677852348994,-3.959731543624161,33.65771812080537
0.40268456375838924,0.0,1.0,0.0,-1.0,2.013422818791946,3.610738255033557,4.026845637583892,2.013422818791946,-13.832214765100671,-4.026845637583892,34.22818791946308
0.4093959731543624,0.0,1.0,0.0,-1.0,2.046979865771812,3.6375838926174495,4.093959731543624,2.046979865771812,-13.912751677852349,-4.093959731543624,34.7986577181208
0.4161073825503356,0.0,1.0,0.0,-1.0,2.0805369127516777,3.6644295302013425,4.1610738255033555,2.0805369127516777,-13.993288590604028,-4.1610738255033555,35.369127516778526
0.4228187919463087,0.0,1.0,0.0,-1.0,2.1140939597315436,3.6912751677852347,4.228187919463087,2.1140939597315436,-14.073825503355705,-4.228187919463087,35.939597315436245
0.42953020134228187,0.0,1.0,0.0,-1.0,2.1476510067114094,3.7181208053691277,4.295302013422819,2.1476510067114094,-14.154362416107382,-4.295302013422819,36.51006711409396
0.436241610738255,0.0,1.0,0.0,-1.0,2.1812080536912752,3.74496644295302,4.3624161073825505,2.1812080536912752,-14.234899328859061,-4.3624161073825505,37.080536912751676
0.44295302013422816,0.0,1.0,0.0,-1.0,2.2147651006711406,3.771812080536913,4.429530201342281,2.2147651006711406,-14.315436241610737,-4.429530201342281,37.651006711409394
0.44966442953020136,0.0,1.0,0.0,-1.0,2.248322147651007,3.7986577181208054,4.496644295302014,2.248322147651007,-14.395973154362416,-4.496644295302014,38.22147651006711
0.4563758389261745,0.0,1.0,0.0,-1.0,2.2818791946308723,3.825503355704698,4.563758389261745,2.2818791946308723,-14.476510067114095,-4.563758389261745,38.79194630872483
0.46308724832214765,0.0,1.0,0.0,-1.0,2.315436241610738,3.8523489932885906,4.630872483221476,2.315436241610738,-14.557046979865772,-4.630872483221476,39.36241610738255
0.4697986577181208,0.0,1.0,0.0,-1.0,2.348993288590604,3.879194630872483,4.697986577181208,2.348993288590604,-14.63758389261745,-4.697986577181208,39.93288590604027
0.47651006711409394,0.0,1.0,0.0,-1.0,2.38255033557047,3.9060402684563758,4.76510067114094,2.38255033557047,-14.718120805369127,-4.76510067114094,40.50335570469799
0.4832214765100671,0.0,1.0,0.0,-1.0,2.4161073825503356,3.9328859060402683,4.832214765100671,2.4161073825503356,-14.798657718120804,-4.832214765100671,41.0738255033557
0.4899328859060403,0.0,1.0,0.0,-1.0,2.4496644295302015,3.9597315436241614,4.899328859060403,2.4496644295302015,-14.879194630872483,-4.899328859060403,41.644295302013425
0.4966442953020134,0.0,1.0,0.0,-1.0,2.4832214765100673,3.9865771812080535,4.966442953020135,2.4832214765100673,-14.959731543624162,-4.966442953020135,42.214765100671144
0.5033557046979865,0.0,1.0,0.0,-1.0,2.5167785234899327,4.0134228187919465,5.033557046979865,2.5167785234899327,-15.040268456375838,-5.033557046979865,42.785234899328856
0.5100671140939598,0.0,1.0,0.0,-1.0,2.550335570469799,4.0402684563758395,5.100671140939598,2.550335570469799,-15.120805369127517,-5.100671140939598,43.35570469798658
0.5167785234899329,0.0,1.0,0.0,-1.0,2.5838926174496644,4.067114093959732,5.167785234899329,2.5838926174496644,-15.201342281879196,-5.167785234899329,43.9261744966443
0.5234899328859061,0.0,1.0,0.0,-1.0,2.61744966442953,4.093959731543624,5.23489932885906,2.61744966442953,-15.281879194630873,-5.23489932885906,44.49664429530201
0.5302013422818792,0.0,1.0,0.0,-1.0,2.651006711409396,4.120805369127517,5.302013422818792,2.651006711409396,-15.36241610738255,-5.302013422818792,45.06711409395973
0.5369127516778524,0.0,1.0,0.0,-1.0,2.684563758389262,4.14765100671141,5.369127516778524,2.684563758389262,-15.442953020134228,-5.369127516778524,45.63758389261745
0.5436241610738255,0.0,1.0,0.0,-1.0,2.7181208053691277,4.174496644295302,5.436241610738255,2.7181208053691277,-15.523489932885905,-5.436241610738255,46.20805369127517
0.5503355704697986,0.0,,0.0,-1.0,,4.201342281879194,5.503355704697986,2.751677852348993,-15.604026845637584,-5.503355704697986,46.77852348993289
0.5570469798657718,0.0,,0.0,-1.0,,4.228187919463087,5.570469798657718,2.785234899328859,-15.684563758389261,-5.570469798657718,47.3489932885906
0.5637583892617449,0.0,,0.0,-1.0,,4.25503355704698,5.6375838926174495,2.8187919463087248,-15.765100671140939,-5.6375838926174495,47.91946308724832
0.5704697986577181,0.0,,0.0,-1.0,,4.281879194630872,5.70469798657718,2.85234899328859,-15.845637583892618,-5.70469798657718,48.489932885906036
0.5771812080536912,0.0,,0.0,-1.0,,4.308724832214764,5.771812080536912,2.885906040268456,-15.926174496644295,-5.771812080536912,49.060402684563755
0.5838926174496644,0.0,,0.0,-1.0,,4.3355704697986575,5.838926174496644,2.919463087248322,-16.006711409395972,-5.838926174496644,49.630872483221474
0.5906040268456376,0.0,,0.0,-1.0,,4.3624161073825505,5.906040268456376,2.953020134228188,-16.08724832214765,-5.906040268456376,50.2013422818792
0.5973154362416108,0.0,,0.0,-1.0,,4.3892617449664435,5.973154362416108,2.986577181208054,-16.167785234899327,-5.973154362416108,50.77181208053692
0.6040268456375839,0.0,,0.0,-1.0,,4.416107382550336,6.0402684563758395,3.0201342281879198,-16.248322147651006,-6.0402684563758395,51.34228187919463
0.610738255033557,0.0,,0.0,-1.0,,4.442953020134228,6.10738255033557,3.053691275167785,-16.328859060402685,-6.10738255033557,51.91275167785235
0.6174496644295302,0.0,,0.0,-1.0,,4.469798657718121,6.174496644295302,3.087248322147651,-16.40939597315436,-6.174496644295302,52.48322147651007
0.6241610738255033,0.0,,0.0,-1.0,,4.496644295302014,6.241610738255034,3.120805369127517,-16.48993288590604,-6.241610738255034,53.053691275167786
0.6308724832214765,0.0,,0.0,-1.0,,4.523489932885906,6.308724832214764,3.154362416107382,-16.57046979865772,-6.308724832214764,53.624161073825505
0.6375838926174496,0.0,,0.0,-1.0,,4.550335570469798,6.375838926174496,3.187919463087248,-16.651006711409394,-6.375838926174496,54.194630872483216
0.6442953020134228,0.0,,0.0,-1.0,,4.577181208053691,6.442953020134228,3.221476510067114,-16.731543624161073,-6.442953020134228,54.765100671140935
0.6510067114093959,0.0,-1.0,0.0,-1.0,0.0,4.604026845637584,6.510067114093959,3.2550335570469797,-16.812080536912752,-6.510067114093959,55.335570469798654
0.6577181208053691,0.0,-1.0,0.0,-1.0,0.0,4.630872483221476,6.577181208053691,3.2885906040268456,-16.892617449664428,-6.577181208053691,55.90604026845637
0.6644295302013423,0.0,-1.0,0.0,-1.0,0.0,4.657718120805369,6.644295302013424,3.322147651006712,-16.973154362416107,-6.644295302013424,56.4765100671141
0.6711409395973155,0.0,-1.0,0.0,-1.0,0.0,4.684563758389261,6.7114093959731544,3.3557046979865772,-17.053691275167786,-6.7114093959731544,57.04697986577182
0.6778523489932886,0.0,-1.0,0.0,-1.0,0.0,4.7114093959731544,6.778523489932886,3.389261744966443,-17.13422818791946,-6.778523489932886,57.61744966442953
0.6845637583892618,0.0,-1.0,0.0,-1.0,0.0,4.7382550335570475,6.845637583892618,3.422818791946309,-17.21476510067114,-6.845637583892618,58.18791946308725
0.6912751677852349,0.0,-1.0,0.0,-1.0,0.0,4.76510067114094,6.912751677852349,3.4563758389261743,-17.29530201342282,-6.912751677852349,58.758389261744966
0.697986577181208,0.0,-1.0,0.0,-1.0,0.0,4.791946308724832,6.97986577181208,3.48993288590604,-17.375838926174495,-6.97986577181208,59.328859060402685
0.7046979865771812,0.0,-1.0,0.0,-1.0,0.0,4.818791946308725,7.046979865771812,3.523489932885906,-17.456375838926174,-7.046979865771812,59.899328859060404
0.7114093959731543,0.0,-1.0,0.0,-1.0,0.0,4.845637583892618,7.114093959731544,3.557046979865772,-17.536912751677853,-7.114093959731544,60.469798657718115
0.7181208053691275,0.0,-1.0,0.0,-1.0,0.0,4.87248322147651,7.181208053691275,3.5906040268456376,-17.61744966442953,-7.181208053691275,61.040268456375834
0.7248322147651006,0.0,-1.0,0.0,-1.0,0.0,4.899328859060402,7.248322147651006,3.624161073825503,-17.697986577181208,-7.248322147651006,61.61073825503355
0.7315436241610738,0.0,-1.0,0.0,-1.0,0.0,4.926174496644295,7.315436241610738,3.657718120805369,4.926174496644295,-7.315436241610738,62.18120805369127
0.7382550335570469,0.0,-1.0,0.0,-1.0,0.0,4.953020134228188,7.382550335570469,3.6912751677852347,4.953020134228188,-7.382550335570469,62.75167785234899
0.7449664429530202,0.0,-1.0,0.0,-1.0,0.0,4.979865771812081,7.449664429530202,3.724832214765101,4.979865771812081,-7.449664429530202,63.322147651006716
0.7516778523489933,0.0,-1.0,0.0,-1.0,0.0,5.006711409395973,7.516778523489933,10.0,5.006711409395973,-7.516778523489933,63.892617449664435
0.7583892617449665,0.0,-1.0,0.0,-1.0,0.0,5.033557046979865,7.583892617449664,10.0,5.033557046979865,-7.583892617449664,64.46308724832215
0.7651006711409396,0.0,-1.0,0.0,-1.0,0.0,5.060402684563758,7.651006711409396,10.0,5.060402684563758,-7.651006711409396,65.03355704697987
0.7718120805369127,0.0,-1.0,0.0,-1.0,0.0,5.087248322147651,7.718120805369128,10.0,5.087248322147651,-7.718120805369128,65.60402684563758
0.7785234899328859,0.0,-1.0,0.0,-1.0,0.0,5.114093959731544,7.785234899328859,10.0,5.114093959731544,-7.785234899328859,66.1744966442953
0.785234899328859,0.0,-1.0,0.0,-1.0,0.0,5.140939597315436,7.85234899328859,10.0,5.140939597315436,-7.85234899328859,66.74496644295301
0.7919463087248322,0.0,-1.0,0.0,-1.0,0.0,5.167785234899329,7.919463087248322,10.0,5.167785234899329,-7.919463087248322,67.31543624161074
0.7986577181208053,0.0,-1.0,0.0,-1.0,0.0,5.194630872483222,7.9865771812080535,10.0,5.194630872483222,-7.9865771812080535,67.88590604026845
0.8053691275167785,0.0,-1.0,0.0,-1.0,0.0,5.221476510067114,8.053691275167784,10.0,5.221476510067114,-8.053691275167784,68.45637583892616
0.8120805369127516,0.0,-1.0,0.0,-1.0,0.0,5.248322147651006,8.120805369127517,10.0,5.248322147651006,-8.120805369127517,69.02684563758389
0.8187919463087248,0.0,-1.0,0.0,-1.0,0.0,5.275167785234899,8.187919463087248,10.0,5.275167785234899,-8.187919463087248,69.5973154362416
0.825503355704698,0.0,-1.0,0.0,-1.0,0.0,5.302013422818792,8.25503355704698,10.0,5.302013422818792,-8.25503355704698,70.16778523489933
0.8322147651006712,0.0,-1.0,0.0,-1.0,0.0,5.328859060402685,8.322147651006711,10.0,5.328859060402685,-8.322147651006711,70.73825503355705
0.8389261744966443,0.0,-1.0,0.0,-1.0,0.0,5.355704697986577,8.389261744966444,10.0,5.355704697986577,-8.389261744966444,71.30872483221476
0.8456375838926175,0.0,-1.0,0.0,-1.0,0.0,5.382550335570469,8.456375838926174,10.0,5.382550335570469,-8.456375838926174,71.87919463087249
0.8523489932885906,0.0,-1.0,0.0,-1.0,0.0,5.409395973154362,8.523489932885905,10.0,5.409395973154362,-8.523489932885905,72.4496644295302
0.8590604026845637,0.0,-1.0,0.0,-1.0,0.0,5.436241610738255,8.590604026845638,10.0,5.436241610738255,-8.590604026845638,73.02013422818791
0.8657718120805369,0.0,-1.0,0.0,-1.0,0.0,5.4630872483221475,8.657718120805368,10.0,5.4630872483221475,-8.657718120805368,73.59060402684564
0.87248322147651,0.0,-1.0,0.0,-1.0,0.0,5.48993288590604,8.724832214765101,10.0,5.48993288590604,-8.724832214765101,74.16107382550335
0.8791946308724832,0.0,-1.0,0.0,-1.0,0.0,5.516778523489933,8.791946308724832,10.0,5.516778523489933,-8.791946308724832,74.73154362416108
0.8859060402684563,0.0,-1.0,0.0,-1.0,0.0,5.543624161073826,8.859060402684563,10.0,5.543624161073826,-8.859060402684563,75.30201342281879
0.8926174496644295,0.0,-1.0,0.0,-1.0,0.0,5.570469798657718,8.926174496644295,10.0,5.570469798657718,-8.926174496644295,75.8724832214765
0.8993288590604027,0.0,-1.0,0.0,-1.0,0.0,5.597315436241611,8.993288590604028,10.0,5.597315436241611,-8.993288590604028,76.44295302013423
0.9060402684563759,0.0,-1.0,0.0,,0.0,5.624161073825503,,10.0,5.624161073825503,-9.060402684563758,77.01342281879195
0.912751677852349,0.0,-1.0,0.0,,0.0,5.651006711409396,,10.0,5.651006711409396,-9.12751677852349,77.58389261744966
0.9194630872483222,0.0,-1.0,0.0,,0.0,5.677852348993289,,10.0,5.677852348993289,-9.194630872483222,78.15436241610739
0.9261744966442953,0.0,-1.0,0.0,,0.0,5.704697986577181,,10.0,5.704697986577181,-9.261744966442953,78.7248322147651
0.9328859060402684,0.0,-1.0,0.0,,0.0,5.731543624161073,,10.0,5.731543624161073,-9.328859060402685,79.29530201342281
0.9395973154362416,0.0,-1.0,0.0,,0.0,5.758389261744966,,10.0,5.758389261744966,-9.395973154362416,79.86577181208054
0.9463087248322147,0.0,-1.0,0.0,,0.0,5.785234899328859,,10.0,5.785234899328859,-9.463087248322147,80.43624161073825
0.9530201342281879,0.0,-1.0,0.0,,0.0,5.8120805369127515,,10.0,5.8120805369127515,-9.53020134228188,81.00671140939598
0.959731543624161,0.0,-1.0,0.0,,0.0,5.838926174496644,,10.0,5.838926174496644,-9.59731543624161,81.57718120805369
0.9664429530201342,0.0,-1.0,0.0,,0.0,5.865771812080537,,10.0,5.865771812080537,-9.664429530201343,82.1476510067114
0.9731543624161073,0.0,-1.0,0.0,,0.0,5.89261744966443,,10.0,5.89261744966443,-9.731543624161073,82.71812080536913
0.9798657718120806,0.0,-1.0,0.0,,0.0,5.919463087248323,,10.0,5.919463087248323,-9.798657718120806,83.28859060402685
0.9865771812080537,0.0,-1.0,0.0,,0.0,5.946308724832215,,10.0,5.946308724832215,-9.865771812080537,83.85906040268456
0.9932885906040269,0.0,-1.0,0.0,,0.0,5.973154362416107,,10.0,5.973154362416107,-9.93288590604027,84.42953020134229
1.0,0.0,-1.0,0.0,,0.0,6.0,,10.0,6.0,-10.0,85.0
0.0,0.006711409395973154,1.0,0.0,,0.06711409395973154,1.9798657718120805,,0.06711409395973154,1.9798657718120805,-0.013422818791946308,0.0
0.006711409395973154,0.006711409395973154,1.0,0.0,,0.10067114093959731,2.0067114093959733,,0.10067114093959731,2.0067114093959733,0.022147651006711407,0.5704697986577181
0.013422818791946308,0.006711409395973154,1.0,0.0,,0.1342281879194631,2.033557046979866,,0.1342281879194631,2.033557046979866,-0.16778523489932887,1.1409395973154361
0.020134228187919462,0.006711409395973154,1.0,0.0,,0.16778523489932884,2.0604026845637584,,0.16778523489932884,2.0604026845637584,-0.2348993288590604,1.7114093959731542
0.026845637583892617,0.006711409395973154,1.0,0.0,,0.20134228187919462,2.087248322147651,,0.20134228187919462,2.087248322147651,-0.30201342281879195,2.2818791946308723
0.03355704697986577,0.006711409395973154,1.0,0.0,,0.2348993288590604,2.1140939597315436,,0.2348993288590604,2.1140939597315436,-0.3691275167785235,2.8523489932885906
0.040268456375838924,0.006711409395973154,1.0,0.0,,0.2684563758389262,2.140939597315436,,0.2684563758389262,2.140939597315436,-0.436241610738255,3.4228187919463084
0.04697986577181208,0.006711409395973154,1.0,0.0,,0.30201342281879195,2.1677852348993287,,0.30201342281879195,2.1677852348993287,-0.5033557046979865,3.993288590604027
0.053691275167785234,0.006711409395973154,1.0,0.0,,0.33557046979865773,2.1946308724832213,,0.33557046979865773,2.1946308724832213,-0.5704697986577181,4.563758389261745
0.060402684563758385,0.006711409395973154,1.0,0.0,,0.3691275167785235,2.221476510067114,,0.3691275167785235,2.221476510067114,-0.6375838926174496,5.1342281879194624
0.06711409395973154,0.006711409395973154,1.0,0.0,,0.4026845637583893,2.248322147651007,,0.4026845637583893,2.248322147651007,-0.7046979865771812,5.704697986577181
0.0738255033557047,0.006711409395973154,1.0,0.0,,0.43624161073825507,2.2751677852348995,,0.43624161073825507,2.2751677852348995,-0.7718120805369127,6.2751677852349
0.08053691275167785,0.006711409395973154,1.0,0.0,,0.4697986577181208,2.302013422818792,,0.4697986577181208,2.302013422818792,-0.8389261744966442,6.845637583892617
0.087248322147651,0.006711409395973154,1.0,0.0,,0.5033557046979865,2.3288590604026846,,0.5033557046979865,2.3288590604026846,-0.9060402684563758,7.416107382550336
0.09395973154362416,0.006711409395973154,1.0,0.0,,0.5369127516778524,2.3557046979865772,,0.5369127516778524,2.3557046979865772,-0.9731543624161073,7.986577181208054
0.10067114093959731,0.006711409395973154,1.0,0.0,,0.5704697986577181,2.38255033557047,,0.5704697986577181,2.38255033557047,-1.0402684563758389,8.55704697986577
0.10738255033557047,0.006711409395973154,1.0,0.0,-1.0,0.6040268456375839,2.4093959731543624,1.0402684563758389,0.6040268456375839,2.4093959731543624,-1.1073825503355705,9.12751677852349
0.11409395973154363,0.006711409395973154,1.0,0.0,-1.0,0.6375838926174496,2.436241610738255,1.1073825503355703,0.6375838926174496,2.436241610738255,-1.174496644295302,9.697986577181208
0.12080536912751677,0.006711409395973154,1.0,0.0,-1.0,0.6711409395973155,2.4630872483221475,1.174496644295302,0.6711409395973155,2.4630872483221475,-1.2416107382550337,10.268456375838925
0.12751677852348994,0.006711409395973154,1.0,0.0,-1.0,0.7046979865771813,2.4899328859060406,1.2416107382550337,0.7046979865771813,2.4899328859060406,-1.3087248322147653,10.838926174496645
0.1342281879194631,0.006711409395973154,1.0,0.0,-1.0,0.738255033557047,2.5167785234899327,1.308724832214765,0.738255033557047,2.5167785234899327,-1.3758389261744968,11.409395973154362
0.14093959731543623,0.006711409395973154,1.0,0.0,-1.0,0.7718120805369127,2.5436241610738257,1.3758389261744965,0.7718120805369127,2.5436241610738257,-1.4429530201342282,11.97986577181208
0.1476510067114094,0.006711409395973154,1.0,0.0,-1.0,0.8053691275167786,2.5704697986577183,1.4429530201342282,0.8053691275167786,2.5704697986577183,-1.5100671140939599,12.5503355704698
